Date,Open,High,Low,Close,Adj Close,Volume,MktRF,SMB,HML,RF,RMW,CMA,SMB_5,yest_close,stock_return,log_return
2016-12-01,80.650002,82.279999,80.650002,81.790001,74.122353,23823600,-0.36,-0.67,2.05,0.001,0.28,0.62,-0.4,72.654205,0.020207336932528533,0.02000564386544479
2016-12-02,81.800003,81.83000200000001,80.900002,81.599998,73.95018,16931500,0.0,0.05,-0.32,0.001,-0.09,0.07,-0.01,74.122353,-0.002322821565041261,-0.002325761513059632
2016-12-05,82.300003,83.290001,82.290001,83.260002,75.454536,18529800,0.75,1.09,0.29,0.001,-0.25,-0.17,1.12,73.95018,0.020342830808525433,0.020139028327710307
2016-12-06,83.599998,83.809998,82.43,83.690002,75.844238,16130000,0.48,0.63,0.23,0.001,-0.14,-0.1,0.65,75.454536,0.0051647259483512,0.0051512541545326584
2016-12-07,83.550003,84.089996,82.849998,84.07,76.188614,18996900,1.26,-0.63,0.53,0.001,0.88,-0.01,-0.5,75.844238,0.00454056905417122,0.0045302652047052305
2016-12-08,84.230003,85.5,83.940002,85.120003,77.14016,20844900,0.36,1.16,0.59,0.001,-0.26,-0.1,1.24,76.188614,0.012489346505240183,0.012412275690489416
2016-12-09,85.019997,85.5,84.139999,85.489998,77.475471,14567200,0.46,-0.28,0.12,0.001,-0.06,-0.06,-0.36,77.14016,0.004346776050244184,0.0043373258058982955
2016-12-12,85.360001,85.790001,84.290001,84.730003,76.786736,14511300,-0.3,-0.94,-0.1,0.001,-0.01,0.05,-0.96,77.475471,-0.008889716849865864,-0.008929621026635637
2016-12-13,84.980003,85.66999799999999,83.82,84.760002,76.813934,16669000,0.6,-0.51,-0.29,0.001,0.01,-0.17,-0.57,76.786736,0.0003542017986022807,0.00035399137917657697
2016-12-14,83.879997,86.120003,83.760002,84.730003,76.786736,22622600,-0.82,-0.36,-0.28,0.001,0.53,-0.51,-0.37,76.813934,-0.0003540763841101863,-0.00035399137917657697
2016-12-15,85.400002,86.489998,84.900002,86.0,77.93766,19438900,0.46,0.37,0.28,0.001,0.03,0.05,0.44,76.786736,0.014988578235699315,0.014877530636550063
2016-12-16,86.290001,86.290001,84.889999,84.940002,76.97704300000001,23008500,-0.22,0.05,-0.42,0.001,-0.27,0.01,-0.03,77.93766,-0.01232545344574093,-0.012402147822349718
2016-12-19,84.800003,85.440002,84.190002,85.43,77.42112,21685100,0.22,0.32,0.08,0.001,0.29,0.02,0.34,76.97704300000001,0.005768953738584021,0.005752178732369551
2016-12-20,85.790001,86.540001,85.550003,86.529999,78.417992,14587300,0.44,0.42,0.68,0.001,0.12,0.09,0.5,77.42112,0.012875969761222728,0.012793835898434303
2016-12-21,86.43,86.809998,86.029999,86.75,78.617363,11400500,-0.24,-0.38,0.24,0.001,0.12,0.06,-0.35,78.417992,0.0025424139909116686,0.00253925576500702
2016-12-22,86.440002,87.16999799999999,86.209999,86.889999,78.74424,13924200,-0.3,-0.75,0.24,0.001,-0.25,0.06,-0.77,78.617363,0.0016138546900893568,0.0016125205153416644
2016-12-23,87.0,87.150002,86.400002,87.050003,78.88924399999999,10759400,0.19,0.56,-0.51,0.001,-0.36,-0.14,0.52,78.74424,0.0018414553242241708,0.0018397613348399844
2016-12-27,87.050003,87.160004,86.75,87.129997,78.961731,6946400,0.27,0.21,0.13,0.001,0.16,0.03,0.23,78.88924399999999,0.000918845159677402,0.0009185211347348954
2016-12-28,87.160004,87.389999,86.349998,86.5,78.3908,9455600,-0.87,-0.27,0.09,0.001,0.14,-0.17,-0.3,78.961731,-0.00723047725486162,-0.007256807874051141
2016-12-29,86.58000200000001,86.66999799999999,85.040001,85.889999,77.83799,14689000,-0.04,0.13,-0.31,0.001,0.25,0.04,0.09,78.3908,-0.007051975486919305,-0.007077017802499697
2016-12-30,86.099998,86.41999799999999,85.660004,86.290001,78.200485,13617800,-0.52,-0.1,0.21,0.001,-0.14,0.06,-0.05,77.83799,0.00465704471556878,0.004646331973710005
2017-01-03,87.339996,87.760002,85.980003,87.230003,79.052376,20550700,0.83,-0.11,0.08,0.002,-0.25,0.27,-0.09,78.200485,0.010893679239968842,0.010834614727920133
2017-01-04,86.959999,87.18,86.400002,86.910004,79.198174,15266600,0.79,0.95,-0.15,0.002,-0.4,-0.03,0.97,79.052376,0.0018443215419609805,-0.0036751963629733098
2017-01-05,86.809998,87.110001,85.260002,86.110001,78.46916999999999,14300800,-0.21,-0.87,-0.8,0.002,-0.15,-0.08,-1.0,79.198174,-0.009204808181562411,-0.009247586152864251
2017-01-06,86.389999,86.620003,85.940002,86.120003,78.47827099999999,12893300,0.29,-0.63,-0.31,0.002,-0.29,-0.29,-0.71,78.46916999999999,0.0001159818563137744,0.00011614701014828199
2017-01-09,85.730003,86.769997,85.519997,86.18,78.532944,12806600,-0.37,-0.27,-1.04,0.002,0.2,-0.52,-0.31,78.47827099999999,0.0006966641759985792,0.0006964248564171882
2017-01-10,86.07,86.900002,85.720001,86.43,78.76075,13989000,0.16,0.97,0.56,0.002,-0.03,0.07,1.01,78.532944,0.0029007698985536704,0.002896705576854508
2017-01-11,86.43,87.08000200000001,85.910004,87.08000200000001,79.353081,14713100,0.31,-0.31,0.53,0.002,0.16,0.27,-0.23,78.76075,0.007520636865443783,0.0074924215691858365
2017-01-12,86.760002,87.269997,86.019997,86.239998,78.587616,21337400,-0.3,-0.58,-0.88,0.002,0.06,-0.29,-0.65,79.353081,-0.009646317324465399,-0.009693175364140494
2017-01-13,87.110001,88.16999799999999,86.099998,86.699997,79.006813,28296000,0.29,0.63,-0.08,0.002,-0.27,-0.15,0.61,78.587616,0.005334135597140356,0.0053197652148275765
2017-01-17,84.93,85.220001,83.279999,83.550003,76.136314,30024600,-0.49,-0.86,-0.59,0.002,0.44,0.41,-0.98,79.006813,-0.036332297064051874,-0.03700855823637461
2017-01-18,83.629997,84.230003,83.029999,83.940002,76.491714,21270100,0.24,0.17,0.23,0.002,0.01,-0.09,0.21,76.136314,0.0046679433417278786,0.0046569907839426605
2017-01-19,84.059998,84.66999799999999,83.120003,83.300003,75.908501,16555600,-0.38,-0.5,-0.03,0.002,-0.04,-0.03,-0.54,76.491714,-0.00762452518713335,-0.00765369654478576
2017-01-20,83.43,83.83000200000001,83.290001,83.66999799999999,76.245667,18436800,0.33,0.06,0.18,0.002,0.12,-0.01,0.07,75.908501,0.004441742302354203,0.004431881216874878
2017-01-23,83.300003,84.0,83.209999,83.709999,76.282127,12179200,-0.29,-0.02,-0.3,0.002,0.44,-0.37,-0.06,76.245667,0.0004781911082239633,0.00047796632188390475
2017-01-24,83.91999799999999,85.0,83.559998,84.720001,77.202492,15175300,0.83,0.67,0.8,0.002,-0.14,0.51,0.78,76.282127,0.01206527709957542,0.011993280370778514
2017-01-25,85.839996,86.16999799999999,85.16999799999999,86.029999,78.396263,17551000,0.84,0.15,0.35,0.002,-0.15,-0.14,0.2,77.202492,0.01546285578449978,0.01534434791266559
2017-01-26,85.949997,86.949997,85.949997,86.75,79.052376,15962800,-0.1,-0.62,0.38,0.002,-0.09,-0.17,-0.58,78.396263,0.008369187189445376,0.008334357817563642
2017-01-27,86.660004,86.980003,86.269997,86.93,79.21639300000001,12535400,-0.12,0.03,-0.66,0.002,0.1,0.06,-0.03,79.052376,0.002074788998119619,0.0020727782640044268
2017-01-30,86.190002,86.5,85.32,86.029999,78.396263,13661900,-0.68,-0.72,-0.42,0.002,0.65,-0.15,-0.72,79.21639300000001,-0.010353033872673374,-0.010407136081568069
2017-01-31,85.599998,86.150002,84.089996,84.629997,77.120468,15655100,0.0,0.88,-0.55,0.002,-0.39,-0.21,0.83,78.396263,-0.01627367110598119,-0.016407282775813492
2017-02-01,85.540001,86.099998,84.68,84.949997,77.412071,15430900,0.04,-0.05,0.03,0.002,0.26,-0.24,-0.05,77.120468,0.0037811362866728834,0.003774034569457463
2017-02-02,84.339996,84.910004,84.160004,84.589996,77.084023,11081400,-0.02,-0.26,-0.31,0.002,-0.35,0.2,-0.33,77.412071,-0.004237685360465236,-0.0042468037740404085
2017-02-03,86.190002,87.309998,85.870003,87.18,79.444214,17885200,0.82,0.54,0.64,0.002,-0.49,0.36,0.65,77.084023,0.030618420110221808,0.03015893778123857
2017-02-06,86.790001,87.449997,86.610001,86.769997,79.070587,11828400,-0.27,-0.57,-0.2,0.002,0.04,-0.21,-0.61,79.444214,-0.00470301084481746,-0.004714041579010342
2017-02-07,87.139999,87.400002,86.480003,86.720001,79.02504,9392800,-0.01,-0.3,-0.52,0.002,0.44,-0.23,-0.37,79.070587,-0.0005760296176882956,-0.0005763560085352282
2017-02-08,86.18,86.309998,85.370003,85.959999,78.332466,13970900,0.06,-0.25,-0.53,0.002,0.34,-0.1,-0.28,79.02504,-0.008763981644299168,-0.008802489081709552
2017-02-09,85.959999,87.33000200000001,85.959999,87.199997,79.46244,13749100,0.72,0.7,0.03,0.002,-0.27,0.04,0.72,78.332466,0.014425359722493663,0.014322236370271746
2017-02-10,87.480003,87.480003,86.889999,87.0,79.28019,10992500,0.38,0.39,0.12,0.002,-0.02,0.15,0.39,79.46244,-0.002293536417960438,-0.002296177856679904
2017-02-13,87.440002,88.739998,87.43,88.150002,80.328148,18739100,0.49,-0.32,0.33,0.002,0.06,0.05,-0.27,79.28019,0.013218409289886844,0.013131812877894333
2017-02-14,88.300003,89.699997,88.110001,89.559998,81.613014,17932100,0.45,-0.23,0.33,0.002,-0.41,-0.07,-0.16,80.328148,0.015995215027240613,0.015868837866677588
2017-02-15,90.08000200000001,90.870003,89.349998,90.589996,82.55162800000001,17381800,0.54,0.19,-0.44,0.002,0.21,-0.08,0.13,81.613014,0.011500788342408247,0.01143501812705594
2017-02-16,90.400002,91.040001,89.769997,90.529999,82.496933,17672700,-0.16,-0.21,-0.04,0.002,0.36,-0.22,-0.2,82.55162800000001,-0.0006625550740199755,-0.0006625110849247662
2017-02-17,89.82,90.470001,89.690002,90.230003,82.223579,15776600,0.2,-0.02,-0.57,0.002,0.1,-0.38,-0.07,82.496933,-0.003313505000240405,-0.0033192771865131476
2017-02-21,90.510002,91.150002,90.459999,91.010002,82.934364,14068300,0.6,-0.04,0.13,0.002,0.32,0.34,0.04,82.223579,0.008644539785844172,0.008607413310097733
2017-02-22,90.519997,91.300003,90.41999799999999,91.059998,82.979904,11839000,-0.15,-0.38,0.11,0.002,0.55,-0.34,-0.37,82.934364,0.0005491089314919275,0.0005491953782241765
2017-02-23,91.18,91.339996,90.519997,91.129997,83.043724,11067000,-0.11,-0.67,0.26,0.002,-0.29,-0.45,-0.72,82.979904,0.000769101877967859,0.0007684176449354041
2017-02-24,90.18,90.540001,89.730003,90.33000200000001,82.314713,15062300,0.15,0.04,-0.92,0.002,0.35,-0.21,-0.08,83.043724,-0.008778640514724507,-0.008817372285240488
2017-02-27,90.32,90.730003,90.019997,90.43,82.40583000000001,12361000,0.22,0.82,-0.34,0.002,-0.38,-0.11,0.84,82.314713,0.0011069345525144601,0.0011064174495984958
2017-02-28,89.849998,90.82,89.589996,90.620003,82.578964,15183500,-0.42,-1.37,0.2,0.002,-0.03,-0.16,-1.34,82.40583000000001,0.0021009921264064733,0.0020989015918777554
2017-03-01,92.790001,93.980003,92.610001,93.599998,85.294533,24451400,1.47,0.43,0.72,0.001,-0.4,0.55,0.54,82.578964,0.03288451281612109,0.03235538977175789
2017-03-02,93.870003,93.91999799999999,92.029999,92.139999,83.964096,16862500,-0.7,-0.54,-0.89,0.001,0.57,-0.47,-0.56,85.294533,-0.015598150938935363,-0.01572121346130384
2017-03-03,92.139999,93.110001,92.139999,92.800003,84.56551400000001,12817500,0.09,-0.22,0.15,0.001,-0.02,-0.08,-0.17,83.964096,0.0071627996804730625,0.007137523465019946
2017-03-06,92.25,92.32,91.099998,91.91999799999999,83.763603,15059200,-0.38,-0.35,-0.1,0.001,-0.06,0.0,-0.41,84.56551400000001,-0.009482718924879993,-0.009528060337291144
2017-03-07,91.639999,92.089996,91.209999,91.410004,83.298874,11156800,-0.36,-0.29,-0.05,0.001,0.12,-0.24,-0.35,83.763603,-0.005548101840843755,-0.005563686357834996
2017-03-08,92.68,92.849998,91.099998,91.209999,83.1166,17378400,-0.19,-0.11,-0.82,0.001,0.53,-0.72,-0.17,83.298874,-0.002188192843999218,-0.0021903961962577156
2017-03-09,91.599998,92.139999,91.150002,91.57,83.44467900000001,13726200,0.04,-0.46,-0.28,0.001,-0.6,-0.16,-0.52,83.1166,0.003947213913947424,0.0039391778912838404
2017-03-10,91.949997,92.0,90.529999,91.279999,83.180397,13729900,0.34,0.09,-0.39,0.001,0.27,0.02,0.05,83.44467900000001,-0.0031671522159011306,-0.00317201252112298
2017-03-13,91.309998,91.779999,90.93,91.360001,83.25329599999999,10004300,0.13,0.33,-0.02,0.001,-0.11,0.05,0.33,83.180397,0.0008763963942128396,0.0008760622548917851
2017-03-14,91.019997,91.650002,90.769997,91.510002,83.389984,10237700,-0.36,-0.23,0.02,0.001,0.51,-0.24,-0.22,83.25329599999999,0.001641832895120532,0.001640520929411693
2017-03-15,91.800003,92.550003,91.129997,91.730003,83.590469,16601400,0.86,0.73,-0.41,0.001,-0.16,0.55,0.71,83.389984,0.0024041856153851817,0.00240123444341922
2017-03-16,92.029999,92.809998,91.57,91.639999,83.50846899999999,14492000,-0.06,0.45,0.24,0.001,-0.08,-0.37,0.44,83.590469,-0.0009809730819910563,-0.0009816655532111085
2017-03-17,91.83000200000001,92.040001,90.650002,90.68,82.63364399999999,21734700,-0.08,0.62,-0.26,0.001,0.19,-0.03,0.56,83.50846899999999,-0.010475883589723114,-0.010531021033701293
2017-03-20,90.269997,91.16999799999999,89.790001,90.029999,82.041313,14623600,-0.25,-0.07,-0.75,0.001,-0.18,-0.04,-0.16,82.63364399999999,-0.007168157802649819,-0.007193888626351175
2017-03-21,90.360001,90.639999,87.059998,87.389999,79.63559000000001,33089200,-1.48,-1.34,-0.69,0.001,0.77,0.29,-1.41,82.041313,-0.02932331178073655,-0.029762088816481125
2017-03-22,86.889999,88.07,86.010002,87.529999,79.763161,21741000,0.16,-0.3,-0.54,0.001,0.18,-0.12,-0.33,79.63559000000001,0.0016019345119435793,0.0016007321231965577
2017-03-23,87.209999,88.5,87.089996,87.389999,79.63559000000001,16090100,-0.03,0.69,0.46,0.001,-0.01,0.19,0.74,79.763161,-0.0015993724220632255,-0.0016007321231965577
2017-03-24,87.790001,88.089996,86.769997,87.290001,79.544449,16093200,-0.05,0.13,-0.24,0.001,-0.28,-0.32,0.11,79.63559000000001,-0.0011444757300097539,-0.0011449279931712297
2017-03-27,85.529999,87.400002,85.230003,87.239998,79.498886,16689300,-0.05,0.56,-0.52,0.001,-0.23,-0.28,0.47,79.544449,-0.0005727992408370489,-0.0005730017951597333
2017-03-28,87.019997,89.019997,86.980003,88.599998,80.73820500000001,16264400,0.72,-0.15,0.71,0.001,0.01,0.38,-0.06,79.498886,0.015589136682997155,0.01546891662950678
2017-03-29,88.599998,88.82,88.08000200000001,88.269997,80.437477,10207600,0.18,0.4,-0.07,0.001,-0.34,0.13,0.32,80.73820500000001,-0.0037247298227649044,-0.003731569992162953
2017-03-30,88.199997,89.459999,88.120003,89.029999,81.13005799999999,11631000,0.36,0.33,0.93,0.001,-0.12,-0.14,0.4,80.437477,0.008610178064137813,0.008573115307902057
2017-03-31,88.709999,88.739998,87.75,87.839996,80.045654,16987600,-0.16,0.58,-0.3,0.001,0.1,0.08,0.55,81.13005799999999,-0.013366242139257342,-0.013456448129531395
2017-04-03,87.989998,88.16999799999999,86.599998,87.519997,79.754044,19831800,-0.28,-1.1,-0.11,0.003,-0.17,-0.08,-1.15,80.045654,-0.003643046004721327,-0.00364962782808842
2017-04-04,86.889999,87.66999799999999,86.720001,87.309998,80.019829,14280800,0.05,-0.22,0.31,0.003,-0.12,0.16,-0.24,79.754044,0.0033325582838157797,-0.0024023234799583904
2017-04-05,88.41999799999999,88.540001,86.129997,86.190002,79.448326,17635500,-0.44,-0.79,-0.3,0.003,0.4,-0.08,-0.83,80.019829,-0.007142017261746548,-0.01291079605197698
2017-04-06,85.980003,86.910004,85.25,86.480003,79.715645,14379600,0.32,0.69,0.49,0.003,-0.13,0.36,0.75,79.448326,0.0033646901509290523,0.003359023157198493
2017-04-07,85.93,86.809998,85.709999,86.18,79.439095,13097100,-0.08,0.13,-0.26,0.003,0.03,-0.03,0.08,79.715645,-0.003469206076172379,-0.003475075833361707
2017-04-10,86.08000200000001,86.690002,85.400002,85.879997,79.162552,15081600,0.08,0.1,0.1,0.003,0.17,0.48,0.15,79.439095,-0.0034811952477553977,-0.0034871941095762082
2017-04-11,85.540001,85.790001,84.800003,85.730003,79.0243,14690500,-0.05,0.8,0.25,0.003,0.2,0.19,0.8,79.162552,-0.0017464318229660973,-0.001748080393867646
2017-04-12,85.93,85.949997,85.029999,85.400002,78.720116,14730600,-0.49,-0.84,-0.52,0.003,-0.08,-0.54,-0.94,79.0243,-0.0038492463710528566,-0.0038567334705206235
2017-04-13,85.5,86.989998,84.400002,84.400002,77.79834699999999,30529800,-0.75,-0.24,-0.79,0.003,0.03,-0.35,-0.33,78.720116,-0.011709446667990325,-0.011778698915134278
2017-04-17,84.440002,86.08000200000001,84.370003,85.860001,79.144127,19071700,0.89,0.24,0.22,0.003,0.09,-0.14,0.29,77.79834699999999,0.017298310978252598,0.017150649144688224
2017-04-18,85.360001,85.629997,84.739998,85.160004,78.49889399999999,14127000,-0.25,0.35,-0.16,0.003,0.34,0.11,0.3,79.144127,-0.008152632727883961,-0.008186187447595472
2017-04-19,85.5,85.91999799999999,84.360001,84.459999,77.85363000000001,17588500,-0.08,0.59,-0.38,0.003,0.45,-0.84,0.56,78.49889399999999,-0.008220039380427235,-0.008253849329813434
2017-04-20,84.980003,85.779999,84.550003,85.550003,78.85838299999999,15635800,0.83,0.51,0.27,0.003,0.3,-0.19,0.58,77.85363000000001,0.01290566669787882,0.012822997739541542
2017-04-21,85.5,85.68,84.510002,84.519997,77.90894300000001,19820600,-0.28,0.1,-0.13,0.003,0.35,-0.21,0.05,78.85838299999999,-0.012039810656528191,-0.01211287815211648
2017-04-24,86.550003,88.050003,86.41999799999999,87.5,80.65585300000001,25468300,1.18,0.17,0.52,0.003,-0.01,0.14,0.27,77.90894300000001,0.03525795491796108,0.034650636110271194
2017-04-25,88.550003,89.129997,88.260002,88.260002,81.356415,18253800,0.66,0.36,-0.05,0.003,-0.38,0.29,0.39,80.65585300000001,0.00868581725866802,0.008648233138153216
2017-04-26,88.349998,89.050003,88.139999,88.43,81.513115,12832200,0.04,0.71,0.32,0.003,0.23,0.01,0.75,81.356415,0.0019260927365100924,0.0019242520859217294
2017-04-27,88.370003,88.370003,87.010002,87.610001,80.757248,13329000,0.05,-0.14,-0.96,0.003,0.23,-0.59,-0.21,81.513115,-0.009272949512480231,-0.00931612049514996
2017-04-28,87.599998,87.849998,86.949997,87.0,80.19495400000001,10755600,-0.3,-0.67,-0.59,0.003,0.02,-0.21,-0.74,80.757248,-0.006962768221126038,-0.006987039437910347
2017-05-01,87.360001,87.739998,86.559998,87.059998,80.250275,15712300,0.21,0.27,-0.13,0.003,-0.16,-0.51,0.25,80.19495400000001,0.000689831432536169,0.0006893944969048604
2017-05-02,86.709999,86.879997,86.019997,86.5,79.734062,14414200,0.03,-0.46,-0.21,0.003,0.43,-0.34,-0.46,80.250275,-0.0064325387046961216,-0.006453099213654667
2017-05-03,86.059998,87.099998,86.019997,87.0,80.19495400000001,11540500,-0.19,-0.54,0.2,0.003,-0.04,0.11,-0.52,79.734062,0.005780365234622255,0.005763704716749807
2017-05-04,87.690002,87.730003,86.57,87.099998,80.287132,11540100,0.02,-0.07,-0.35,0.003,0.47,-0.71,-0.11,80.19495400000001,0.001149423940064731,0.0011487422417602033
2017-05-05,87.25,87.339996,86.41999799999999,87.0,80.19495400000001,9436000,0.46,0.07,0.04,0.003,-0.27,0.64,0.09,80.287132,-0.0011481042815178638,-0.0011487422417602033
2017-05-08,87.040001,87.32,86.650002,87.099998,80.287132,8162200,-0.04,-0.25,0.29,0.003,0.01,0.02,-0.23,80.19495400000001,0.001149423940064731,0.0011487422417602033
2017-05-09,87.260002,87.839996,86.5,86.75,79.964508,10273900,-0.05,0.49,-0.79,0.003,0.38,-0.36,0.39,80.287132,-0.004018377440609096,-0.004026442069375413
2017-05-10,86.529999,87.480003,86.470001,87.43,80.591324,8334900,0.21,0.2,0.01,0.003,-0.33,0.35,0.25,79.964508,0.007838677629330318,0.007808054365830763
2017-05-11,87.089996,87.480003,86.349998,87.160004,80.342438,10907400,-0.26,-0.36,-0.14,0.003,-0.33,-0.02,-0.4,80.591324,-0.00308824806005171,-0.0030929172237694758
2017-05-12,86.68,87.050003,86.339996,86.91999799999999,80.121216,8738800,-0.18,-0.29,-0.62,0.003,-0.27,-0.33,-0.38,80.342438,-0.0027534887601991537,-0.002757423590465713
2017-05-15,87.099998,87.489998,86.860001,87.339996,80.508354,8835600,0.53,0.26,0.19,0.003,-0.33,0.03,0.26,80.121216,0.004831903699514409,0.004820369880818909
2017-05-16,87.360001,88.089996,87.339996,87.610001,80.757248,9795000,-0.03,0.16,-0.09,0.003,-0.22,-0.14,0.11,80.508354,0.0030915301038201212,0.003086655833111074
2017-05-17,87.610001,87.610001,83.970001,84.269997,77.678474,24679700,-1.97,-0.89,-0.53,0.003,0.51,0.3,-0.98,80.757248,-0.03812381026158804,-0.03886926390809009
2017-05-18,84.07,84.800003,83.360001,83.959999,77.39275400000001,23350100,0.4,0.05,-0.4,0.003,-0.32,-0.6,-0.01,77.678474,-0.003678239096200365,-0.0036854111424053926
2017-05-19,84.209999,85.339996,84.150002,84.779999,78.14859799999999,13412900,0.7,-0.37,0.41,0.003,-0.09,0.77,-0.32,77.39275400000001,0.009766340657679423,0.009719171087257727
2017-05-22,85.18,85.290001,84.209999,84.699997,78.074852,11636000,0.56,0.28,-0.31,0.003,0.03,-0.33,0.25,78.14859799999999,-0.000943663762208321,-0.0009440878903745897
2017-05-23,84.75,86.07,84.510002,85.760002,79.051956,11753000,0.18,-0.09,0.61,0.003,-0.24,0.09,-0.01,78.074852,0.01251496448561948,0.012437154404505435
2017-05-24,85.879997,85.970001,85.239998,85.709999,79.005882,9833800,0.24,-0.15,-0.49,0.003,0.18,-0.31,-0.22,79.051956,-0.0005828318783156281,-0.0005832273998462867
2017-05-25,85.989998,86.08000200000001,85.08000200000001,85.349998,78.674011,12238500,0.42,-0.28,-0.77,0.003,0.67,-0.62,-0.35,79.005882,-0.004200585976623952,-0.0042090674360144575
2017-05-26,85.110001,85.559998,85.019997,85.360001,78.683228,8113500,0.06,-0.02,0.09,0.003,0.2,0.15,-0.02,78.674011,0.00011715431669051032,0.00011719290106082525
2017-05-30,85.129997,85.150002,83.779999,83.900002,77.33744,12603200,-0.19,-0.5,-0.32,0.003,0.67,-0.01,-0.54,78.683228,-0.017103873775997078,-0.01725198139752493
2017-05-31,83.730003,83.82,81.639999,82.150002,75.724319,28327900,-0.02,0.02,-0.56,0.003,0.32,-0.08,-0.05,77.33744,-0.020858215632687176,-0.02107876848207635
2017-06-01,82.459999,83.08000200000001,81.650002,83.059998,76.563141,17123500,0.95,0.98,0.04,0.003,-0.22,0.04,1.0,75.724319,0.011077313220869078,0.011016345294642349
2017-06-02,82.290001,82.989998,81.980003,82.639999,76.17598000000001,14998500,0.35,0.54,-0.8,0.003,0.3,-0.49,0.41,76.563141,-0.00505675439830756,-0.0050694014129231135
2017-06-05,82.639999,83.510002,82.58000200000001,82.790001,76.31427,9080200,-0.17,-0.45,0.0,0.003,-0.2,0.02,-0.46,76.17598000000001,0.0018154016528567612,0.0018134805187628444
2017-06-06,82.290001,83.220001,82.129997,82.959999,76.470978,12196800,-0.28,0.1,-0.07,0.003,-0.57,0.35,0.1,76.31427,0.0020534560574321024,0.002051258637801645
2017-06-07,83.309998,84.110001,83.099998,83.910004,77.346657,13711100,0.15,-0.19,0.02,0.003,0.56,-0.68,-0.13,76.470978,0.011451128557555403,0.011386291684829963
2017-06-08,83.910004,85.730003,83.889999,84.949997,78.305298,17951000,0.18,1.16,0.92,0.003,-0.68,-0.03,1.2,77.346657,0.012394084465731986,0.01231796925094919
2017-06-09,85.510002,87.050003,85.389999,86.959999,80.158089,19120200,-0.12,0.02,2.39,0.003,-0.22,1.12,0.28,78.305298,0.023661119328094643,0.02338541851036524
2017-06-12,86.959999,87.739998,86.889999,86.980003,80.176537,16053400,-0.11,-0.27,0.35,0.003,0.01,0.61,-0.19,80.158089,0.0002301452071791812,0.0002300103467653969
2017-06-13,87.550003,87.849998,86.980003,87.269997,80.443848,12557200,0.55,0.09,-0.14,0.003,-0.28,-0.09,0.06,80.176537,0.003334030253763723,0.0033284851389661085
2017-06-14,86.769997,87.309998,85.82,87.089996,80.277916,16175700,-0.17,-0.47,-0.55,0.003,0.18,-0.51,-0.54,80.443848,-0.002062705901388481,-0.002064706023996443
2017-06-15,86.25,87.08000200000001,86.239998,86.57,79.798576,12509700,-0.3,-0.24,-0.12,0.003,0.04,-0.07,-0.3,80.277916,-0.005971007020162402,-0.005988685547467121
2017-06-16,86.849998,86.959999,86.019997,86.18,79.439095,16936600,-0.03,-0.22,-0.18,0.003,-0.55,0.14,-0.25,79.798576,-0.004504854823474574,-0.004515203039989757
2017-06-19,86.970001,88.230003,86.849998,88.07,81.181274,15972300,0.86,0.11,-0.75,0.003,0.01,-0.08,0.11,79.439095,0.021931002612756444,0.021693820629676175
2017-06-20,87.75,87.91999799999999,87.370003,87.519997,80.674286,11197800,-0.73,-0.4,-0.51,0.003,-0.2,-0.25,-0.44,81.181274,-0.006245134807813029,-0.00626464842157759
2017-06-21,87.480003,87.550003,86.760002,87.120003,80.305588,10005900,-0.07,-0.05,-1.69,0.003,-0.12,-1.15,-0.22,80.674286,-0.0045702046870299525,-0.0045807913358251184
2017-06-22,86.93,87.360001,86.650002,87.019997,80.213402,12180600,0.02,0.52,-0.42,0.003,-0.1,-0.05,0.46,80.305588,-0.0011479400412334707,-0.0011485702422655564
2017-06-23,87.660004,88.0,86.610001,86.860001,80.06591800000001,18812000,0.24,0.83,-0.5,0.003,-0.39,0.04,0.74,80.213402,-0.001838645367515911,-0.0018403041982448798
2017-06-26,87.010002,87.66999799999999,86.620003,87.239998,80.41617600000001,10082400,0.04,-0.06,0.69,0.003,0.25,0.19,0.07,80.06591800000001,0.004374620422137626,0.004365279788709486
2017-06-27,87.709999,88.940002,87.5,88.050003,81.162842,15415200,-0.85,-0.39,1.33,0.003,0.35,0.33,-0.21,80.41617600000001,0.009285022456178349,0.009241950605599847
2017-06-28,88.599998,90.07,88.599998,89.82,82.794388,17466200,1.02,0.74,0.21,0.003,-0.14,-0.08,0.8,81.162842,0.020102129987020417,0.01990279864582689
2017-06-29,92.339996,92.650002,90.309998,91.150002,84.02035500000001,27697800,-0.83,-0.1,1.38,0.003,-0.24,0.35,0.08,82.794388,0.014807368344820803,0.014698855406934719
2017-06-30,91.959999,92.0,91.160004,91.400002,84.250801,16892700,0.14,-0.09,-0.24,0.003,0.21,0.29,-0.1,84.02035500000001,0.0027427401371963537,0.0027389772754160546
2017-07-03,91.559998,93.480003,91.410004,92.75,85.965477,13208100,0.24,0.35,1.21,0.004,-0.53,0.65,0.46,84.250801,0.02035204389332763,0.014662201145601905
2017-07-05,93.120003,93.790001,92.610001,93.68,86.827446,17535400,0.12,-0.7,-0.57,0.004,0.14,-0.69,-0.71,85.965477,0.010026920457848303,0.009977017801917398
2017-07-06,93.540001,94.510002,92.879997,93.379997,86.54939300000001,16596100,-0.95,-0.5,0.12,0.004,0.21,-0.03,-0.45,86.827446,-0.0032023629947607315,-0.003207561873464826
