Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,191.289993,192.169998,189.309998,191.660004,187.076370,1403900
2019-06-17,192.020004,193.229996,190.740005,190.830002,186.266235,1155600
2019-06-18,190.669998,197.130005,190.669998,194.979996,190.316956,2363000
2019-06-19,195.350006,197.610001,194.789993,195.639999,190.961197,2196800
2019-06-20,197.500000,198.190002,193.610001,195.699997,191.019745,2749300
2019-06-21,195.339996,198.339996,193.970001,195.940002,191.254013,3365500
2019-06-24,196.529999,199.350006,196.029999,197.490005,192.766968,2069800
2019-06-25,197.500000,197.520004,194.009995,196.059998,191.371155,1828300
2019-06-26,196.500000,197.869995,196.119995,197.009995,192.298431,1649900
2019-06-27,197.570007,199.610001,196.759995,199.320007,194.553192,2239200
2019-06-28,203.500000,205.839996,202.940002,204.600006,199.706909,4854900
2019-07-01,208.000000,209.850006,205.740005,206.860001,201.912872,2465700
2019-07-02,205.399994,206.309998,204.160004,205.979996,201.053894,1621400
2019-07-03,207.300003,207.399994,205.229996,206.039993,201.112473,978800
2019-07-05,206.860001,208.759995,206.199997,207.899994,202.927994,1511400
2019-07-08,206.360001,207.250000,204.710007,205.750000,200.829407,1853900
2019-07-09,203.750000,207.940002,203.539993,207.770004,202.801117,1812100
2019-07-10,207.179993,208.990005,205.649994,205.970001,201.044144,1779800
2019-07-11,206.199997,212.589996,206.000000,211.350006,206.295486,3691600
2019-07-12,212.000000,214.190002,210.789993,213.940002,208.823547,2626000
2019-07-15,214.110001,214.600006,209.789993,211.580002,206.519974,2600200
2019-07-16,214.800003,217.330002,212.550003,215.520004,210.365768,5283700
2019-07-17,213.830002,215.779999,213.160004,213.300003,208.198837,2583500
2019-07-18,212.710007,215.830002,211.750000,214.520004,209.389679,2859000
2019-07-19,214.020004,215.770004,213.350006,213.520004,208.413589,1822300
2019-07-22,213.399994,214.860001,212.309998,214.000000,208.882111,1907100
2019-07-23,214.949997,220.000000,214.949997,219.429993,214.182251,3330600
2019-07-24,219.250000,222.089996,218.630005,222.029999,216.720062,3180000
2019-07-25,221.770004,221.770004,218.229996,219.979996,214.719086,2776700
2019-07-26,220.449997,222.240005,220.369995,222.139999,216.827438,2304500
2019-07-29,221.000000,222.130005,220.199997,220.320007,215.050964,1372800
2019-07-30,218.490005,221.990005,217.330002,221.399994,216.105118,1644600
2019-07-31,221.240005,221.979996,219.009995,220.130005,214.865509,1991100
2019-08-01,219.350006,219.949997,210.759995,211.600006,206.539505,3070100
2019-08-02,211.580002,211.580002,205.309998,209.369995,204.362823,2503000
2019-08-05,205.820007,205.820007,199.580002,201.679993,196.856735,2794200
2019-08-06,203.559998,206.070007,200.889999,206.009995,201.083176,2349400
2019-08-07,201.110001,205.960007,199.050003,205.740005,200.819656,2454200
2019-08-08,207.169998,207.800003,203.539993,207.000000,202.049515,2342200
2019-08-09,205.619995,208.300003,203.860001,206.899994,201.951889,1790100
2019-08-12,203.279999,204.149994,200.479996,201.520004,196.700562,1479300
2019-08-13,201.509995,206.600006,200.229996,204.110001,199.228638,2115900
2019-08-14,199.800003,199.910004,195.059998,195.559998,190.883087,3025100
2019-08-15,195.910004,196.970001,193.710007,196.179993,191.488281,1981900
2019-08-16,197.029999,200.669998,197.000000,199.419998,194.650803,1878700
2019-08-19,203.809998,204.449997,201.820007,202.199997,197.364304,1646100
2019-08-20,200.210007,201.990005,199.699997,199.979996,195.197403,1545600
2019-08-21,202.740005,203.020004,200.169998,200.679993,195.880661,1160800
2019-08-22,202.279999,203.449997,200.910004,202.419998,197.579025,1275900
2019-08-23,200.809998,201.880005,195.190002,196.199997,191.507797,2200500
2019-08-26,198.270004,199.710007,198.000000,199.649994,194.875290,1441900
2019-08-27,200.330002,200.860001,196.500000,198.070007,193.333084,1513300
2019-08-28,196.570007,201.470001,196.250000,200.419998,195.626862,1437800
2019-08-29,201.360001,204.369995,201.360001,203.440002,199.820923,1816800
2019-08-30,204.850006,205.210007,203.009995,203.910004,200.282562,1529600
2019-09-03,201.100006,201.610001,196.580002,198.970001,195.430450,2633600
2019-09-04,201.490005,202.100006,200.050003,201.729996,198.141342,1720600
2019-09-05,205.270004,208.929993,205.039993,207.050003,203.366699,2237900
2019-09-06,207.059998,208.250000,205.570007,207.210007,203.523849,1438800
2019-09-09,209.220001,213.880005,208.440002,211.979996,208.209000,2734500
2019-09-10,213.500000,217.089996,213.220001,215.630005,211.794067,2615800
2019-09-11,215.210007,216.850006,213.360001,216.800003,212.943253,1886300
2019-09-12,216.380005,220.759995,215.149994,218.740005,214.848755,2913800
2019-09-13,220.350006,221.500000,219.199997,219.899994,215.988098,2722400
2019-09-16,217.820007,219.330002,216.320007,217.220001,213.355774,2205500
2019-09-17,215.800003,216.139999,212.539993,215.910004,212.069092,2429100
2019-09-18,214.830002,217.889999,213.300003,217.080002,213.218277,2474900
2019-09-19,217.580002,217.929993,215.059998,215.229996,211.401169,1596200
2019-09-20,214.660004,216.679993,213.630005,213.740005,209.937683,5458900
2019-09-23,212.850006,214.110001,211.559998,213.460007,209.662674,1485500
2019-09-24,214.039993,214.199997,206.800003,207.750000,204.054245,2837600
2019-09-25,207.960007,211.089996,207.449997,210.029999,206.293671,1593400
2019-09-26,209.050003,209.970001,208.110001,208.220001,204.515884,1685500
2019-09-27,209.850006,210.550003,208.089996,208.970001,205.252548,1530900
2019-09-30,209.710007,209.710007,206.830002,207.229996,203.543488,1794500
2019-10-01,207.009995,209.380005,202.610001,202.690002,199.084259,3156200
2019-10-02,201.690002,201.880005,197.600006,198.250000,194.723251,3386800
2019-10-03,197.610001,198.369995,193.990005,197.240005,193.731232,2914500
2019-10-04,196.990005,201.229996,196.039993,200.800003,197.227890,3021100
2019-10-07,200.789993,202.529999,199.470001,200.399994,196.834991,2202200
2019-10-08,197.600006,198.949997,195.919998,197.369995,193.858887,2654900
2019-10-09,198.190002,198.979996,196.679993,196.850006,193.348160,2443500
2019-10-10,197.589996,201.320007,197.539993,199.869995,196.314407,2108000
2019-10-11,203.720001,207.289993,203.720001,204.679993,201.038849,3334300
2019-10-14,203.830002,206.169998,202.919998,205.820007,202.158585,2286100
2019-10-15,202.000000,208.240005,198.610001,206.460007,202.787201,8241900
2019-10-16,206.169998,208.619995,206.100006,207.419998,203.730118,3405800
2019-10-17,208.289993,208.929993,204.389999,206.460007,202.787201,2876500
2019-10-18,204.990005,208.059998,204.990005,206.520004,202.846146,2207000
2019-10-21,208.669998,210.860001,207.679993,209.250000,205.527557,1934900
2019-10-22,209.589996,211.649994,208.309998,209.600006,205.871338,1868000
2019-10-23,209.220001,212.020004,209.000000,211.320007,207.560745,1574500
2019-10-24,211.610001,213.149994,209.779999,211.050003,207.295532,1266500
2019-10-25,210.179993,215.419998,210.179993,214.229996,210.418961,2602100
2019-10-28,216.320007,218.919998,215.690002,217.750000,213.876343,2707800
2019-10-29,217.220001,219.279999,216.449997,217.639999,213.768311,2030400
2019-10-30,217.020004,217.050003,213.809998,215.809998,211.970856,1584900
2019-10-31,215.149994,215.360001,211.320007,213.380005,209.584091,1876200
2019-11-01,215.259995,217.889999,214.750000,217.389999,213.522766,2112300
2019-11-04,219.699997,220.690002,218.570007,219.869995,215.958633,2538100
2019-11-05,220.800003,221.779999,218.470001,218.639999,214.750519,2525100
2019-11-06,218.009995,219.070007,216.550003,218.419998,214.534424,1863000
2019-11-07,220.770004,224.770004,220.410004,223.289993,219.317795,3748600
2019-11-08,223.000000,223.229996,221.100006,222.910004,218.944565,1610800
2019-11-11,220.899994,221.410004,218.520004,219.029999,215.133575,2754500
2019-11-12,218.559998,221.110001,217.929993,220.410004,216.489044,1891600
2019-11-13,218.389999,219.839996,217.009995,219.320007,215.418427,1756000
2019-11-14,218.789993,220.470001,218.029999,219.429993,215.526459,1483100
2019-11-15,220.000000,221.089996,219.039993,220.250000,216.331879,1693100
2019-11-18,219.729996,219.949997,218.039993,219.729996,215.821121,1603400
2019-11-19,220.559998,220.679993,218.309998,220.039993,216.125610,1817100
2019-11-20,218.360001,219.470001,216.399994,217.910004,214.033524,2177700
2019-11-21,218.600006,219.320007,216.820007,218.229996,214.347809,1677500
2019-11-22,218.000000,220.710007,218.000000,220.279999,216.361343,1529100
2019-11-25,220.889999,223.949997,220.889999,222.750000,218.787399,2181800
2019-11-26,222.679993,222.759995,221.110001,222.449997,218.492752,1926300
2019-11-27,223.449997,224.279999,221.860001,222.949997,218.983856,1614600
2019-11-29,220.880005,222.000000,220.410004,221.350006,218.638138,770400
2019-12-02,220.970001,221.800003,217.080002,217.639999,214.973587,2118500
2019-12-03,215.429993,215.429993,210.000000,212.240005,209.639755,3207100
2019-12-04,213.539993,216.990005,212.380005,215.940002,213.294418,1583600
2019-12-05,217.149994,217.630005,215.419998,217.139999,214.479721,1329300
2019-12-06,219.949997,225.399994,218.820007,224.610001,221.858200,4229400
2019-12-09,224.610001,224.649994,221.770004,221.809998,219.092499,2134600
2019-12-10,221.669998,222.880005,220.550003,221.880005,219.161652,1854100
2019-12-11,222.250000,222.850006,220.839996,221.190002,218.480103,1778600
2019-12-12,221.910004,226.779999,220.600006,226.050003,223.280548,2974300
2019-12-13,226.720001,227.990005,223.699997,225.000000,222.243408,1908200
2019-12-16,228.500000,230.699997,227.869995,228.039993,225.246170,3218400
2019-12-17,230.000000,232.070007,228.800003,231.149994,228.318069,3590000
2019-12-18,231.970001,232.199997,229.940002,230.449997,227.626648,2280800
2019-12-19,230.949997,231.389999,228.960007,229.940002,227.122894,2418100
2019-12-20,230.960007,231.289993,228.619995,228.929993,226.125259,3715500
2019-12-23,229.660004,230.479996,228.410004,229.089996,226.283295,1670400
2019-12-24,228.979996,229.949997,228.369995,229.910004,227.093277,467700
2019-12-26,230.259995,232.199997,229.990005,231.210007,228.377335,1704000
2019-12-27,231.809998,232.210007,230.470001,230.660004,227.834076,1343900
2019-12-30,231.679993,231.679993,229.500000,229.800003,226.984619,1494500
2019-12-31,229.710007,229.970001,228.669998,229.929993,227.113007,1447200
2020-01-02,231.000000,234.639999,230.160004,234.320007,231.449234,3736300
2020-01-03,231.600006,232.610001,230.300003,231.580002,228.742813,2274500
2020-01-06,229.929993,234.020004,229.490005,233.949997,231.083771,3329300
2020-01-07,235.000000,237.770004,234.759995,235.490005,232.604919,5255200
2020-01-08,235.679993,239.750000,235.479996,237.759995,234.847076,3564700
2020-01-09,241.339996,243.399994,239.820007,242.600006,239.627808,3980700
2020-01-10,242.750000,243.389999,241.389999,242.110001,239.143799,2248100
2020-01-13,244.440002,246.110001,243.000000,245.210007,242.205811,3359200
2020-01-14,245.320007,248.520004,244.600006,245.660004,242.650299,4302800
2020-01-15,242.000000,249.500000,239.160004,245.210007,242.205811,5411200
2020-01-16,247.009995,249.820007,246.229996,249.720001,246.660568,3968400
2020-01-17,250.229996,250.460007,248.000000,249.460007,246.403763,3108400
2020-01-21,247.210007,248.850006,245.600006,245.699997,242.689804,2492400
2020-01-22,246.610001,248.520004,246.339996,247.050003,244.023285,2030900
2020-01-23,244.500000,247.000000,242.880005,245.580002,242.571289,2806800
2020-01-24,245.070007,245.710007,240.600006,241.919998,238.956131,2877400
2020-01-27,236.369995,238.990005,235.009995,238.139999,235.222427,2506200
2020-01-28,239.490005,243.580002,238.050003,242.580002,239.608047,3123000
2020-01-29,244.520004,246.500000,239.570007,240.119995,237.178177,3711600
2020-01-30,237.690002,244.339996,236.729996,244.130005,241.139038,3261700
2020-01-31,241.990005,242.889999,236.880005,237.750000,234.837204,3482800
2020-02-03,238.360001,242.389999,238.050003,239.009995,236.081772,2733000
2020-02-04,242.880005,243.740005,241.550003,241.940002,238.975891,3052500
2020-02-05,244.990005,245.130005,243.000000,244.300003,241.306976,3126600
2020-02-06,245.350006,245.770004,241.179993,241.820007,238.857346,2225600
2020-02-07,239.750000,240.520004,236.550003,238.000000,235.084152,3006500
2020-02-10,237.399994,237.869995,235.460007,237.360001,234.451996,2591300
2020-02-11,239.000000,239.550003,236.220001,236.460007,233.563019,2238800
2020-02-12,238.009995,241.179993,237.720001,238.649994,235.726181,2119200
2020-02-13,237.850006,238.970001,236.570007,238.350006,235.429855,1461300
2020-02-14,237.940002,239.009995,236.229996,237.080002,234.175415,1718700
2020-02-18,236.550003,237.070007,231.199997,233.210007,230.352844,2736500
2020-02-19,235.000000,237.800003,233.279999,237.330002,234.422363,2207100
2020-02-20,236.410004,236.899994,231.250000,232.729996,229.878708,3183700
2020-02-21,230.910004,231.800003,228.369995,230.619995,227.794556,3081600
2020-02-24,223.229996,226.690002,222.539993,224.539993,221.789047,4139400
2020-02-25,224.779999,225.869995,215.889999,217.610001,214.943970,5343100
2020-02-26,218.699997,220.000000,214.759995,215.779999,213.136368,4171100
2020-02-27,210.490005,213.479996,205.369995,205.690002,203.169998,5845900
2020-02-28,199.089996,202.250000,194.850006,200.770004,199.522797,6740700
2020-03-02,201.410004,209.619995,197.630005,209.470001,208.168747,5285500
2020-03-03,209.000000,211.789993,202.119995,203.429993,202.166260,5677200
2020-03-04,205.839996,208.919998,202.699997,208.740005,207.443283,3520400
2020-03-05,201.330002,203.470001,196.949997,198.789993,197.555084,4151500
2020-03-06,190.679993,196.300003,189.279999,192.850006,191.651993,5071900
2020-03-09,173.580002,179.250000,170.160004,172.809998,171.736481,6443000
2020-03-10,181.619995,185.399994,173.289993,184.350006,183.204803,6803900
2020-03-11,178.479996,180.770004,170.970001,171.889999,170.822205,5314000
2020-03-12,160.000000,166.750000,150.000000,150.679993,149.743958,8357700
2020-03-13,162.820007,177.559998,152.350006,177.169998,176.069397,6368400
2020-03-16,150.229996,169.539993,150.000000,154.660004,153.699234,6888000
2020-03-17,157.000000,166.740005,150.000000,158.669998,157.684326,6876300
2020-03-18,150.000000,155.970001,135.410004,140.020004,139.150177,9543200
2020-03-19,137.380005,152.490005,130.850006,149.490005,148.561356,6548200
2020-03-20,148.990005,149.190002,138.289993,138.410004,137.550186,7561300
2020-03-23,136.029999,141.940002,133.259995,134.970001,134.131546,5472600
2020-03-24,144.320007,153.899994,143.630005,153.600006,152.645828,6647400
2020-03-25,154.600006,162.210007,145.320007,155.130005,154.166321,8587800
2020-03-26,156.369995,167.660004,154.309998,165.789993,164.760086,6762200
2020-03-27,159.080002,163.729996,157.000000,158.339996,157.356369,4186700
2020-03-30,158.520004,160.429993,153.179993,159.619995,158.628418,4152800
2020-03-31,158.130005,161.100006,153.720001,154.589996,153.629669,3588200
2020-04-01,146.100006,149.570007,145.000000,145.289993,144.387436,4689100
2020-04-02,143.020004,150.449997,141.669998,149.929993,148.998611,4446900
2020-04-03,149.199997,150.919998,145.229996,146.929993,146.017242,2801600
2020-04-06,155.470001,158.929993,153.770004,158.229996,157.247055,4689400
2020-04-07,166.000000,169.139999,162.449997,166.020004,164.988663,4953500
2020-04-08,168.550003,178.100006,168.550003,176.960007,175.860718,5194800
2020-04-09,180.580002,187.330002,179.770004,184.259995,183.115356,6449900
2020-04-13,183.850006,184.970001,179.130005,179.179993,178.066910,4774300
2020-04-14,182.350006,183.380005,174.539993,178.229996,177.122818,4149600
2020-04-15,170.630005,181.679993,169.149994,178.520004,177.411011,6042700
2020-04-16,177.220001,178.440002,172.389999,177.039993,175.940201,4662200
2020-04-17,183.490005,185.279999,178.289993,183.490005,182.350143,5426700
2020-04-20,179.699997,186.320007,178.020004,180.399994,179.279327,4674800
2020-04-21,175.440002,179.199997,173.660004,173.809998,172.730270,3819000
2020-04-22,177.500000,178.179993,174.470001,175.979996,174.886795,2316600
2020-04-23,177.000000,179.070007,174.449997,175.050003,173.962570,2013300
2020-04-24,177.000000,177.949997,173.490005,177.000000,175.900452,2024400
2020-04-27,179.100006,184.250000,178.720001,183.539993,182.399826,2743100
2020-04-28,189.160004,190.419998,184.869995,187.009995,185.848267,3344700
2020-04-29,192.610001,193.720001,189.570007,190.029999,188.849518,3086300
2020-04-30,186.000000,187.550003,182.899994,183.419998,182.280579,2690700
2020-05-01,179.000000,179.600006,176.649994,177.100006,175.999847,2650200
2020-05-04,175.000000,176.309998,171.720001,176.029999,174.936478,2990100
2020-05-05,179.100006,182.600006,178.139999,178.300003,177.192383,3272600
2020-05-06,179.679993,181.199997,175.210007,176.919998,175.820953,2408700
2020-05-07,179.179993,183.380005,179.179993,182.320007,181.187408,2480100
2020-05-08,185.029999,185.910004,182.740005,185.389999,184.238342,2282600
2020-05-11,182.539993,184.850006,181.259995,183.160004,182.022186,2212200
2020-05-12,183.889999,184.300003,176.750000,177.210007,176.109161,3549200
2020-05-13,175.660004,176.880005,170.759995,171.800003,170.732758,3445300
2020-05-14,169.039993,174.779999,165.360001,174.449997,173.366287,4176700
2020-05-15,173.479996,174.089996,170.580002,171.869995,170.802322,2867800
